,WorkerId,WorkTimeInSeconds,Input.pdf_url,Input.Category,Answer.question
364,A33EE91AZUG1LW,1639,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--298893770.pdf,Ask a question that needs multiple parts of the document to answer.,How many chapters of Corinthians does Part I contain?
365,A2TBXASXZIRNNW,263,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--14484710.pdf,Ask a question that is not answerable with the document.,Who was the first to identify DNA?
366,A38DC3BG1ZCVZ2,52,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask a question about the structure of the document.,"Why is safety so important as according to ""What have you Done for Safety Lately?"""
367,A34QZDSTKZ3JO9,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--176506418.pdf,Ask a question that can’t be answered with just the document.,How old should a child be to be able to understand this type of math?
368,A320QA9HJFUOZO,1406,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--298893770.pdf,Ask about the type of the document.,Is this document a table of contents?
369,A38DC3BG1ZCVZ2,36,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question about a figure in the document.,What does Fig 1 illustrate?
370,A3UUH3632AI3ZX,370,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--176506418.pdf,Ask a question that needs multiple parts of the document to answer.,Can you successfully answer Linear Diophantine Equations after reading this full document?
371,A34QZDSTKZ3JO9,59,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask for a summary of parts of the document or the full document.,Can you summarize passage 475 in a single sentence?
372,A2WQT33K6LD9Z5,1929,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask for a summary of parts of the document or the full document.,Can heat syncope accompany a heat stroke according to the author?
373,A1GGOZPHYU0OC0,227,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--298893770.pdf,Ask a question that is not answerable with the document.,What has God's divine power given to us?
374,A1NF6PELRKACS9,1534,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--176506418.pdf,Ask about the type of the document.,List all the theorems used to support the Diophantine equations according to the document.
375,A33EE91AZUG1LW,2463,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question about a figure in the document.,"How many years after did Bergen Evans create ""Introduction."" The Ambassadors. Greenwich: Fawcett Publications Inc"" after Henry James' the Golden Bowl."
376,A2TBXASXZIRNNW,242,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask for specific content to be extracted from the document.,When are all the meetings going to take place?
377,A2R2YZTSME1K3F,698,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question about the document.,What type of viable tissue sections did initial experiments use a technique with?
378,A2WQT33K6LD9Z5,2986,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask for specific content to be extracted from the document.,Give me a list of all of the people that were in attendance at the council meeting in this document.
379,A34QZDSTKZ3JO9,51,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--176506418.pdf,Ask a question that is not answerable with the document.,What is the basic thing that someone just learning linear equations should know?
380,A2R2YZTSME1K3F,1976,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question about a table in the document.,"N/A There are no tables in this document, only figures."
381,A34QZDSTKZ3JO9,42,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask for a rewrite of some text in the document.,Can you rewrite this part:  Cllrs I Whitehead Ross and K Whitehead Ross declared an interest in item 473 and left the room during the discussions.
382,A34QZDSTKZ3JO9,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite this as in a more positive tone, ""This time of year all of us look forward to vacations, visits to the beach, and just lolling about enjoying the warmth of summer."""
383,A2WQT33K6LD9Z5,2965,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question about the document.,What works by Henry Jame's does the author discuss in this article?
384,AURYD2FH3FUOQ,1952,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question about a figure in the document.,What fruit is in the last photo on page 3?
385,A34QZDSTKZ3JO9,51,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question about the structure of the document.,How many references does the article list?
386,A2R2YZTSME1K3F,359,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask a question that can’t be answered with just the document.,What incident happened in Skewen Park per Mr Viv Griffiths?
387,A2WQT33K6LD9Z5,1282,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question about a table in the document.,How did the author come to the conclusion that Henry James's styles are similar across his body of works?
388,A32CMQGGTSUK6Z,428,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask a question that can’t be answered with just the document.,What are three key things you should do with an air conditioner to maximize efficiency?
389,A34QZDSTKZ3JO9,56,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask for a summary of parts of the document or the full document.,Can you summarize the first paragraph on page one in two sentences?
390,A32CMQGGTSUK6Z,407,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question about the document.,Which of the fruit trees would you say can live in a wide range of climates?
391,A3UUH3632AI3ZX,1071,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask a question that needs multiple parts of the document to answer.,Who would you reach out to if you don't understand section 463?
392,A3HALUPLZ4IKYJ,136,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask a question that needs multiple parts of the document to answer.,DO THE SUMMER COOL WORKS
393,AURYD2FH3FUOQ,1879,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question about a table in the document.,What is the second fruit on page 5 good for?
394,A38DC3BG1ZCVZ2,60,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question about the structure of the document.,What are the two other authors referenced in the reference section?
395,A2WQT33K6LD9Z5,1873,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask for specific content to be extracted from the document.,Why did the author choose to use a bar style of graph under Fig 2. instead of a histogram or plot graph?
396,A34QZDSTKZ3JO9,50,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question about the structure of the document.,Can you tell me about the first plant on page 2?
397,A2TBXASXZIRNNW,507,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask about the type of the document.,Is this document about climate change?
398,A38DC3BG1ZCVZ2,37,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask about the type of the document.,Is this a minutes document from Franklin Community Council?
399,A26ZENZ5G8AEGM,451,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite this in simpler language: ""Therefore, the number of antigen-specific CTL determined by LDA significantly underestimated the true number of antigen-specific CTL and also lacked further detailed information about the characteristics of antigen-specific CD8 T cells in vivo."""
400,A2R2YZTSME1K3F,1435,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask for a summary of parts of the document or the full document.,Can you give an expanded summary of the Japanese Blood Plum section?
401,A34QZDSTKZ3JO9,102,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a short summary of section 2 of the document about the comparitive summaries of the novels?
402,A320QA9HJFUOZO,3231,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--28888944.pdf,Ask a question that is not answerable with the document.,What are the key signs of hypothermia?
403,A33EE91AZUG1LW,58,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question that can’t be answered with just the document.,How many schools participate in Enumeration and analysis of antigen-specific T cells?
404,A38DC3BG1ZCVZ2,60,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask for specific content to be extracted from the document.,What is the tallest that Black Genoa Fig can get?
405,A2R2YZTSME1K3F,3306,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf,Ask a question about a figure in the document.,"N/A There are no real figures in this document (there are puzzles that look slightly like possible figures, but they are puzzles to solve)."
406,A2TBXASXZIRNNW,384,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question that needs multiple parts of the document to answer.,What is the main difference between pages 1 and 3?
407,A34QZDSTKZ3JO9,34,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask for specific content to be extracted from the document.,Can you give me the names of all the universities that worked on this article?
408,A2WQT33K6LD9Z5,1227,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--258628371.pdf,Ask a question that is not answerable with the document.,Why did they decide to use the tennis courts for extra parking instead of any alternatives under section or summary 475?
409,A34QZDSTKZ3JO9,106,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite the description of the trees where it says, ""While we are specialists in producing advanced ornamental trees for landscaping, we also grow a number of fruiting trees. The ones listed here are deciduous."""
410,A2WQT33K6LD9Z5,1756,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask about the type of the document.,Summarize what the illustrations in Fig 1. are showing in laymen terms for me.
411,A2TBXASXZIRNNW,204,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask for a rewrite of some text in the document.,"Can you simplify this: ""Henry James's major fictions including The American, The Portrait of a Lady, The Ambassadors, The Wings of the Dove and The Colden Bowl reveal remarkable structural parallelism."""
412,A34QZDSTKZ3JO9,33,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf,Ask a question about the document.,Can you tell me who published this article?
413,A1NF6PELRKACS9,972,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question that can’t be answered with just the document.,Which of these trees produce crops in autumn according to the document?
414,A320QA9HJFUOZO,3409,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--2727196.pdf,Ask a question about a figure in the document.,What is the first date listed on Table 2?
415,A34QZDSTKZ3JO9,39,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--45287906.pdf,Ask a question that is not answerable with the document.,How many other scientific articles has Tim F. Greten written?
416,A38DC3BG1ZCVZ2,41,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question that can’t be answered with just the document.,Who are some authors who are similar to Henry James?
417,A34QZDSTKZ3JO9,78,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf,Ask a question about a table in the document.,Can you tell me more about the information in the table found on pages 2 through 4?
418,A1NF6PELRKACS9,340,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--21677566.pdf,Ask a question about a figure in the document.,"What is the main takeaway of ""Not Ready For Action"" items in section VI?"
419,A2R2YZTSME1K3F,2682,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--2727196.pdf,Ask a question about the document.,What is the variation of dates in Figure 1?
420,A1NF6PELRKACS9,3128,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question that needs multiple parts of the document to answer.,What main points in section 2 support the abstract?
421,A3UUH3632AI3ZX,2159,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question that needs multiple parts of the document to answer.,What are the names of all the deciduous fruit trees?
422,A2TBXASXZIRNNW,435,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask about the type of the document.,Is this document about a science fiction author?
423,A320QA9HJFUOZO,3031,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf,Ask a question about the structure of the document.,Which cities are listed on page 7?
424,A33EE91AZUG1LW,627,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--2727196.pdf,Ask a question about a table in the document.,What date in the NIRSPEC Observations of ups And b had the highest integration time?
425,A2TBXASXZIRNNW,206,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask about the type of the document.,Is this document about apple trees?
426,A34QZDSTKZ3JO9,59,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--21677566.pdf,Ask a question about the document.,What time did the meeting start?
427,A3HALUPLZ4IKYJ,51,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--360688836.pdf,Ask a question that is not answerable with the document.,What is the main takeaway of Figure 4
428,A1NF6PELRKACS9,3059,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--286776933.pdf,Ask for a summary of parts of the document or the full document.,What is the concise two paragraph summary for the NGS Standards used according to the document?
429,A2TBXASXZIRNNW,291,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--21677566.pdf,Ask a question about a table in the document.,N/A Table reasoning
430,A2TBXASXZIRNNW,281,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--24926220.pdf,Ask a question that is not answerable with the document.,When will apple trees go extinct?
431,A3HALUPLZ4IKYJ,90,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--366437092.pdf,Ask a question about a figure in the document.,IS 7:00PM FREE TODAY
